HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,TotalSpending,Transported
2,1,2,19.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1616195950409725,0,-1.4412844582241295,True
0,0,0,35.0,0,0.89073561465533,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,4,-1.179350548796569,1,-0.21025911656788027,False
0,0,2,56.0,0,-0.3402897270009193,-0.21039265713378016,-0.29236499848472447,0.9629696942696827,-0.14842435276149657,4,-1.177380442823725,1,-0.028502041111237886,False
0,0,2,27.0,0,-0.3340566872963307,-0.2818222477741811,-0.2889411096261217,3.9163881278506154,-0.25710041776058956,6,-1.1695000189323488,1,2.7544676653933924,False
0,0,2,25.0,0,-0.3402897270009193,-0.2818222477741811,3.0253833055013732,-0.2697070672037152,-0.25624470071335265,5,-1.1596494890681284,1,1.8773195628092048,True
1,0,2,2.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,0,-1.179350548796569,1,-1.4412844582241295,True
1,1,2,38.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,0,-1.179350548796569,1,-1.4412844582241295,True
1,0,2,27.0,0,0.09446479239413585,0.10402509452441314,5.483735505978172,-0.014054018776309948,-0.2545332666188787,0,-1.179350548796569,1,5.413638107501532,True
0,1,1,36.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1675299129595047,1,-1.4412844582241295,False
0,0,2,22.0,0,-0.27016803032429754,0.4171673177783136,-0.03899722294811845,0.9611819107142463,-0.25624470071335265,5,-1.1576793830952843,1,0.8129392745067914,False
0,0,2,62.0,0,-0.3402897270009193,0.09573415989650946,-0.29236499848472447,-0.2545109069825058,-0.23570749157966578,5,-1.1557092771224404,1,-1.0271389641513058,False
2,1,2,15.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1537391711495963,1,-1.4412844582241295,True
0,1,2,33.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,4,-1.1754103368508808,1,-1.4412844582241295,True
0,0,2,62.0,0,-0.3387314670747722,-0.18424432484577627,0.04488805408764975,-0.2697070672037152,0.1365294239684087,6,-1.1695000189323488,0,-0.6112653810682052,False
0,1,1,0.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1616195950409725,1,-1.4412844582241295,True
0,0,2,18.0,0,-0.3387314670747722,-0.1172790836204004,0.4711622169836963,-0.2697070672037152,-0.25710041776058956,6,-1.1616195950409725,1,-0.511655818675781,True
0,0,0,21.0,0,2.692084089281437,-0.25822497229476293,-0.29236499848472447,-0.2697070672037152,-0.23656320862690272,5,-1.1517690651767523,1,1.6352238426713315,False
2,0,2,27.0,0,0.8954103944337715,-0.2818222477741811,-0.2889411096261217,-0.04355244744101055,-0.25710041776058956,4,-1.173440230878037,1,0.023994171831868583,False
0,0,2,42.0,0,1.0418868274916038,-0.2818222477741811,-0.27695749862101193,-0.26434371653740596,-0.25710041776058956,5,-1.1497989592039082,1,-0.03833705320158476,True
0,0,2,19.0,0,-0.0442203410329606,-0.2818222477741811,-0.2838052763382175,-0.268813175425997,0.36415015853343813,5,-1.1557092771224404,0,-0.5145108820379181,False
0,0,2,17.0,0,-0.3153575681825649,1.0989372498728545,-0.29236499848472447,-0.2697070672037152,-0.21260313130426803,5,-1.1537391711495963,0,0.0089044846975819,False
0,0,2,14.0,0,-0.3402897270009193,-0.2811844835720346,-0.29236499848472447,-0.2697070672037152,0.6525268034522912,5,-1.147828853231064,1,-0.5310194728091023,False
2,0,1,37.0,0,-0.26860977039815037,-0.22888781899602684,0.9710499903397029,-0.2697070672037152,-0.24683181319374614,3,-1.1754103368508808,0,-0.04298647945193568,False
1,0,2,42.0,0,-0.3387314670747722,5.0734837576494485,-0.29236499848472447,-0.2697070672037152,0.17589240814130852,2,-1.1754103368508808,1,4.348572633027546,True
2,0,2,27.0,0,-0.1112255178572881,-0.2818222477741811,1.4503944305440926,-0.2697070672037152,-0.25710041776058956,5,-1.14585874725822,1,0.5305391799483188,True
2,0,2,28.0,0,-0.3184740880348592,-0.2818222477741811,1.924603037460578,-0.2697070672037152,-0.25710041776058956,5,-1.1517690651767523,0,0.797499216687233,True
1,0,2,38.0,0,-0.3402897270009193,3.4427206927610094,-0.29236499848472447,0.01723219344382705,8.003991956264953,2,-1.173440230878037,1,10.831290116984146,False
0,1,2,13.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1557092771224404,1,-1.4412844582241295,False
2,0,2,42.0,0,11.200183286044883,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1497989592039082,0,10.099188554821671,False
2,1,2,2.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1497989592039082,0,-1.4412844582241295,True
2,0,2,8.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1497989592039082,0,-1.4412844582241295,True
0,0,2,24.0,0,0.7317931021883206,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.2425532279575614,6,-1.1537391711495963,1,-0.3546544392318615,True
1,1,2,40.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,2,-1.1714701249051929,1,-1.4412844582241295,True
0,0,2,43.0,0,-0.01149688258387043,-0.2818222477741811,-0.29236499848472447,0.30059588698049644,0.1818824274719672,5,-1.147828853231064,0,-0.10320581439031234,False
2,1,1,45.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,4,-1.1714701249051929,1,-1.4412844582241295,True
0,1,2,35.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1517690651767523,1,-1.4412844582241295,True
0,1,2,26.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1497989592039082,1,-1.4412844582241295,True
0,0,2,27.0,0,-0.3387314670747722,0.1626994011218853,-0.2392947211763813,-0.10165541299269355,-0.25710041776058956,5,-1.1419185353125318,1,-0.7740826178825513,False
0,0,2,19.0,0,-0.3402897270009193,-0.2818222477741811,0.8546377691472081,-0.268813175425997,-0.22800603815453319,6,-1.1635897010138165,0,-0.2642934192084224,False
0,1,2,0.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1635897010138165,0,-1.4412844582241295,True
0,1,2,3.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1635897010138165,0,-1.4412844582241295,True
1,0,2,54.0,0,-0.3402897270009193,0.4885969084187145,-0.29236499848472447,-0.26702539187056057,0.28799134132934934,0,-1.177380442823725,1,-0.1230918676081405,False
0,0,2,26.0,0,-0.3402897270009193,0.26410390926316873,-0.2838052763382175,-0.24110253031673276,-0.25710041776058956,6,-1.1596494890681284,0,-0.8581940421532904,False
0,0,2,26.0,0,-0.3402897270009193,1.5109329244594525,1.3459658203567078,-0.2697070672037152,-0.18265303465097468,6,-1.1596494890681284,0,2.064248915960551,True
0,0,1,23.0,0,0.1443291100308447,-0.009496933457652602,0.6081177713278076,-0.23663307142814174,-0.25710041776058956,5,-1.143888641285376,0,0.2492164587122685,False
0,0,2,2.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1576793830952843,0,-1.4412844582241295,True
2,1,2,31.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-0.3322049804736237,1,-1.4412844582241295,True
0,0,2,18.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,0.47222310830239084,-0.17923016646202689,5,-1.1360082173939998,1,-0.6214840314194608,False
0,0,2,24.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.2425532279575614,5,-1.1340381114211557,1,-1.4267372684211015,True
0,1,0,9.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.14585874725822,1,-1.4412844582241295,True
0,1,2,6.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.14585874725822,1,-1.4412844582241295,False
0,0,2,27.0,0,-0.3402897270009193,-0.2818222477741811,0.6834433262170689,-0.26791928364827877,-0.14500148457254877,5,-1.1399484293396878,0,-0.351589416778859,False
2,0,2,21.0,0,2.3757573242735655,-0.2786334267634489,-0.2632619431866008,-0.2697070672037152,-0.25710041776058956,3,-1.177380442823725,1,1.3070544693592112,False
0,1,2,23.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.143888641285376,1,-1.4412844582241295,False
0,0,2,31.0,0,0.5354523514937796,-0.2818222477741811,0.2657288854675293,-0.2697070672037152,-0.25710041776058956,6,-1.143888641285376,1,-0.007448495777176989,False
0,0,2,0.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.143888641285376,1,-1.4412844582241295,True
1,0,2,32.0,0,-0.3402897270009193,-0.020338924894142026,-0.2820933319089161,3.2423937274510926,0.39666740632844233,5,-0.3322049804736237,1,2.9963391499755576,False
1,0,2,40.0,0,-0.3402897270009193,-0.07072229686371052,-0.29236499848472447,-0.2697070672037152,1.1864942409281498,1,-1.1714701249051929,0,0.21341015137508035,False
1,0,2,42.0,0,3.101906449858138,7.000169412333833,-0.29236499848472447,1.4000827735738826,0.12369366825985441,1,-1.1714701249051929,0,11.33348730554098,True
1,1,2,28.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,1,-1.1714701249051929,0,-1.4412844582241295,True
1,1,2,29.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,4,-1.1695000189323488,1,-1.4412844582241295,True
1,0,0,48.0,1,-0.3402897270009193,1.3361855330713288,-0.14342583313550336,-0.2545109069825058,-0.2459760961465092,1,-1.179350548796569,1,0.35198296980589117,True
0,0,2,64.0,0,-0.3402897270009193,-0.2818222477741811,1.0840383226735948,-0.2697070672037152,-0.25710041776058956,5,-1.1360082173939998,0,-0.06488113706581033,True
0,0,2,27.0,0,-0.21251241305685292,-0.18169326803719052,0.44205916168557263,-0.05696082410678355,-0.25624470071335265,6,-1.1419185353125318,1,-0.265352044228607,False
2,0,2,26.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1340381114211557,0,-1.4412844582241295,True
1,0,2,33.0,0,-0.3387314670747722,1.1359275735973478,-0.29236499848472447,-0.25898036587109674,0.08860926932313934,3,-1.173440230878037,0,0.33446001148989374,True
0,0,2,39.0,0,-0.3402897270009193,1.2130970420570666,-0.29236499848472447,-0.21160410165203217,5.645635774079911,0,-1.181320654769413,0,6.014473988999302,False
1,1,2,13.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,0,-1.181320654769413,0,-1.4412844582241295,True
2,1,2,24.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1320680054483117,0,-1.4412844582241295,True
0,0,2,29.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,0.35512328542130667,-0.19377735626505507,6,-1.1399484293396878,1,-0.7531310441035732,False
0,0,2,18.0,0,-0.254585431062826,0.09892298090724164,-0.20847972144895624,-0.2697070672037152,-0.25624470071335265,5,-1.1281277935026235,0,-0.8900939395216083,False
2,1,2,67.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1281277935026235,1,-1.4412844582241295,True
2,0,2,35.0,0,0.7520504812282336,-0.2818222477741811,0.21437055258848756,-0.2697070672037152,-0.23570749157966578,4,-1.1675299129595047,1,0.17918422725915914,False
2,0,2,61.0,1,3.326295879223327,-0.06880900425727121,-0.27695749862101193,0.012762734555236051,-0.2553889836661157,3,-1.1754103368508808,1,2.7379031272341643,False
2,0,2,45.0,0,2.9367308976865396,-0.2779956625613025,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,4,-1.1655598069866606,1,1.8395627516762079,False
0,1,1,22.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.137978323366844,1,-1.4412844582241295,True
2,1,2,19.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1241875815569353,1,-1.4412844582241295,True
2,0,2,36.0,0,3.92622595078998,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,3,-1.1714701249051929,1,2.82523121956677,False
0,0,2,19.0,0,-0.3402897270009193,-0.272893548944131,0.9573544349052917,-0.2697070672037152,-0.25710041776058956,6,-1.147828853231064,0,-0.18263632600406332,True
0,0,1,47.0,0,-0.18913851416464567,-0.015236811276970533,-0.07666000039274908,-0.24735977276076015,-0.21003598016255717,6,-1.1360082173939998,1,-0.7384310787576825,False
0,1,2,13.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.14585874725822,0,-1.4412844582241295,True
0,0,2,34.0,0,-0.3402897270009193,-0.2677914353269595,-0.29236499848472447,0.23444789542934966,-0.07996698898254036,4,-1.1714701249051929,0,-0.7459652543657941,False
1,1,0,35.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,2,-1.1695000189323488,1,-1.4412844582241295,True
0,1,2,24.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.143888641285376,0,-1.4412844582241295,True
0,0,2,26.0,0,0.3453446405038272,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,0.1382408580628826,5,-1.1241875815569353,0,-0.36030881489591093,False
2,0,2,31.0,0,-0.3402897270009193,-0.2818222477741811,-0.12630638884248943,-0.2697070672037152,-0.25710041776058956,5,-1.1222174755840912,0,-1.2752258485818946,False
0,0,2,20.0,0,-0.3402897270009193,-0.01396128287267766,0.06714333166856784,-0.2697070672037152,-0.25710041776058956,5,-1.1202473696112474,1,-0.8139151631693339,True
0,0,2,56.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1320680054483117,1,-1.4412844582241295,False
0,1,2,50.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1300978994754676,1,-1.4412844582241295,True
2,0,2,42.0,0,1.3301649138288267,-0.2818222477741811,-0.27524555419171054,-0.2697070672037152,-0.19206592217058116,5,-1.1202473696112474,0,0.3113241224886387,False
0,1,0,27.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1281277935026235,1,-1.4412844582241295,True
0,1,0,38.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1419185353125318,0,-1.4412844582241295,False
0,0,2,41.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,0.2623198299122408,5,-1.1182772636384033,0,-0.9218642105512992,False
0,0,2,22.0,0,6.078182908799196,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.20490167787913546,6,-1.137978323366844,0,5.02938691745744,False
1,1,2,26.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,1,-1.1655598069866606,0,-1.4412844582241295,True
1,1,2,17.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,1,-1.1655598069866606,0,-1.4412844582241295,True
0,0,2,57.0,0,-0.26237673069356177,0.7947237254490042,-0.29236499848472447,-0.2697070672037152,-0.14157861638360095,6,-1.1261576875297794,1,-0.17130368731659815,True
0,1,1,17.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1261576875297794,1,-1.4412844582241295,False
2,1,2,35.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.1084267337741829,0,-1.4412844582241295,True
2,1,2,13.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,5,-1.112366945719871,1,-1.4412844582241295,True
2,0,2,27.0,0,1.7867350721899422,-0.2818222477741811,-0.21019166587825763,-0.25004144809391476,-0.13986718228912706,5,-1.112366945719871,1,0.9048125281544614,False
0,1,2,31.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1360082173939998,0,-1.4412844582241295,False
0,0,2,24.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.07215698432799295,0.22809114802276265,4,-1.1616195950409725,1,-0.7585428095650552,False
0,1,1,19.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1222174755840912,1,-1.4412844582241295,True
0,1,2,32.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1340381114211557,0,-1.4412844582241295,True
0,0,2,58.0,0,-0.3402897270009193,0.3463754913400591,-0.29236499848472447,-0.26523760831512416,-0.25710041776058956,4,-1.1596494890681284,1,-0.8086172602212984,True
0,0,0,21.0,0,0.10693087180331307,-0.2818222477741811,-0.2649738876159022,-0.16690951276612215,-0.10734993449412285,5,-1.1064566278013388,0,-0.7141247108470152,False
1,0,2,38.0,0,-0.3402897270009193,6.316486187632853,-0.2906530540554231,13.11185284523774,1.5493182689566178,1,-1.177380442823725,1,20.346714520770867,False
2,0,2,38.0,0,4.979609660865455,-0.2818222477741811,-0.016741945367200358,-0.24467809742760555,-0.1552700891393922,3,-1.1695000189323488,1,4.281097281157075,False
0,0,2,19.0,0,-0.3387314670747722,-0.14215188750411145,0.8597736024351122,-0.26791928364827877,-0.2476875302409831,6,-1.1300978994754676,0,-0.13671656603303328,True
0,0,2,0.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1300978994754676,0,-1.4412844582241295,False
0,0,2,3.0,0,-0.3402897270009193,-0.2818222477741811,-0.29236499848472447,-0.2697070672037152,-0.25710041776058956,6,-1.1300978994754676,0,-1.4412844582241295,True
0,0,2,20.0,0,-0.3402897270009193,-0.2818222477741811,-0.2872291651968203,-0.0024334256659733484,-0.17837444941478992,6,-1.1281277935026235,0,-1.090149015052684,False
